30	50
-1.349887	-0.102242	-0.615602	0.840376	-0.353850	-0.293754	-0.195221	-1.064213	-0.734169	0.911127	0.897888	-1.398138	-1.469395	0.269649	0.526547	-0.640710	-0.616866	-1.283256	-0.438141	0.413610	1.034122	-0.990532	0.647381	1.908512	-0.172914	0.420684	-1.424470	-0.409873	-1.419348	0.256981	0.180664	1.674216	-0.513848	0.673699	1.302508	0.067454	-0.116571	1.309362	-2.028362	0.552999	0.632906	0.540514	-1.319903	-0.404922	0.458282	0.776842	-0.291910	1.425366	-0.603518	-0.574835
3.034923	-0.241447	0.748077	-0.888032	-0.823587	-0.847926	-0.217606	1.603457	-0.030814	0.594584	-0.131938	-0.255055	0.192182	0.494287	-0.260251	1.808863	0.274837	-2.328955	-0.408674	-0.577086	0.291570	-1.173032	-0.425632	0.122231	-1.208652	0.400738	0.717442	-0.711323	-0.729445	-0.974240	1.266528	0.124988	0.796368	-0.669113	1.409912	-0.187121	0.553090	-1.044736	-0.449257	-1.076458	-1.459042	-1.444939	-0.273846	0.527859	1.281631	-2.259840	0.458445	-0.893851	-0.797024	-0.740707
0.725404	0.319207	-0.192419	0.100093	-1.577057	-1.120128	-0.303108	1.234679	0.232347	0.350201	-0.147201	0.164404	-0.822293	-1.483121	0.600143	-1.079866	0.601102	0.901931	0.983545	0.144002	-0.777699	-1.725428	1.048581	1.047033	-0.297127	0.095142	-0.777906	0.061445	1.147328	-1.146364	-0.251169	0.530101	-0.671190	-0.400323	-1.662543	0.291727	-0.960645	-0.348267	0.235993	1.030640	-0.581710	-0.967694	0.271867	-1.006963	0.620090	-0.564377	1.755289	0.037765	0.360649	-1.185002
-0.063055	0.312859	0.888610	-0.544529	0.507975	2.526000	0.023046	-0.229626	0.426388	1.250251	1.007773	0.747734	-0.094241	-1.020264	0.593931	0.199189	0.092308	-1.835639	-0.297697	-1.638666	0.566696	0.288228	0.660707	-0.226920	-3.232038	0.496684	0.315986	-1.846129	0.597865	0.547640	-0.204570	-0.952068	1.186659	-0.671802	1.943684	0.987695	-1.633802	1.412561	-0.835173	0.327530	-1.830149	0.202051	1.489554	1.089027	-0.286674	0.901491	0.931491	-0.363569	1.885092	-2.064860
0.714743	-0.864880	-0.764849	0.303521	0.281984	1.655498	0.051290	-1.506160	-0.372809	0.929789	-2.123655	-0.273047	0.336213	-0.446995	-2.186022	-1.521027	1.729841	0.066757	1.143679	-0.760090	-1.382621	-1.594184	2.508772	-0.162502	-1.086959	1.082241	1.406535	-0.398333	-1.281281	1.565084	-2.201522	0.854043	0.790702	0.575629	-1.084698	0.392935	0.761200	1.502383	-1.275955	0.652125	-0.449103	-0.347878	1.437142	1.784875	0.598016	0.394676	0.825264	0.149556	-0.306822	0.565060
-0.204966	-0.030051	-1.402269	-0.600327	0.033480	0.307535	0.826063	-0.444628	-0.236455	0.239763	-0.504586	1.576300	-0.904654	0.109659	-1.327043	-0.723631	-0.608557	0.035479	-0.531620	-0.818793	0.244475	0.110219	1.063460	0.690052	-1.426436	0.970448	0.401125	-0.543548	-2.203264	-1.693344	-0.774513	0.389146	0.287721	-0.778094	0.226819	0.194551	1.193307	0.730376	0.617035	-0.278861	0.949275	1.290088	-0.027561	-0.303755	-0.245533	0.004854	-0.814807	-1.944518	-1.012724	2.000142
-0.124144	-0.164879	-1.422376	0.489965	-1.333678	-1.257118	1.526977	-0.155941	2.023691	-0.690361	-1.270594	-0.480937	-0.288256	1.128736	-1.441014	-0.593250	-0.737060	2.227168	0.972566	0.519729	0.808439	0.787067	1.156922	0.555757	-1.014451	-0.568570	0.929660	-0.911899	-0.571246	-0.449397	-1.393273	-1.156001	0.003226	-1.063561	1.098929	0.279785	1.632057	0.490752	0.612702	0.245192	0.717441	1.341154	0.923931	-0.008697	-1.780737	0.436919	-0.534204	1.523895	-0.238546	2.223328
1.489698	0.627707	0.488194	0.739363	1.127492	-0.865468	0.466914	0.276068	-2.258354	-0.651554	-0.382585	0.327512	0.350063	-0.289963	0.401844	0.401336	-1.749879	-0.069214	-0.522250	-0.014160	0.213042	-0.002227	0.052979	-1.120255	-0.213267	0.809972	-1.605802	0.652699	0.213996	-0.084292	-0.386235	0.039740	0.365617	0.552978	0.147189	0.051220	-1.532190	-0.586126	0.289381	1.472513	2.287829	-0.580798	-0.321280	0.506635	-2.347239	1.130073	0.242552	0.545810	-0.484015	-0.492178
1.409034	1.093266	-0.177375	1.711888	0.350179	-0.176534	-0.209713	-0.261164	2.229446	1.192102	0.648679	0.664734	-1.835859	1.261551	1.470201	0.942133	0.910483	-0.507323	0.176578	-1.155529	0.879677	0.093109	-1.288386	-1.532693	-0.325348	0.173247	0.661536	-0.734271	0.942377	-1.991997	0.525586	-0.450599	3.526678	-0.423429	2.295666	-0.774466	-1.336852	0.744900	0.395316	-2.275102	0.166728	0.875136	0.661125	1.203252	-1.713595	0.153771	-0.100648	2.009927	-0.327345	-0.046003
1.417192	1.109273	-0.196053	-0.194124	-0.299066	0.791416	0.625190	0.443422	0.337564	-1.611830	0.825727	0.085189	1.035976	0.475425	-0.326814	0.300486	0.867083	0.235810	0.970738	-0.009525	2.038876	-0.378157	-0.371221	-1.097868	1.944398	-0.505543	2.138502	0.540633	0.093725	0.841246	1.523269	0.109248	-0.112437	0.361587	2.752558	0.786782	-1.473846	-0.828155	-0.870563	-1.633291	-2.156491	1.395450	1.915294	0.522018	-0.237127	-0.758627	-1.625048	1.416671	0.475518	-0.465747
0.671497	-0.863653	1.419310	-2.138355	0.022890	-1.332004	0.183227	0.391894	1.000061	-0.024462	-1.014944	0.880953	2.424461	1.174117	0.812323	-0.373071	-0.079893	0.245805	-0.413972	-0.689811	0.923932	-1.482676	-0.757792	-1.415773	-0.571773	-1.193306	0.541139	0.975841	-1.122312	-0.414659	1.798494	-0.250553	-1.556594	-0.351889	0.138318	1.408907	-0.041663	0.574521	-0.497688	0.415469	1.689399	0.320985	0.156760	0.397046	-0.619626	-0.180163	-1.514423	0.011481	-0.130005	0.075947
-1.207487	0.077359	0.291584	-0.839589	-0.261995	-2.329867	-1.029768	-1.250679	-1.664164	-1.948847	-0.471070	0.323213	0.959401	0.126947	0.545540	0.815489	0.898476	0.070045	-0.438271	-0.666699	0.266917	-0.043819	-0.563969	0.059571	-0.250032	0.646971	-1.540877	-0.156870	0.306158	1.912181	-0.116884	-0.189902	1.915102	0.269541	-1.907066	-0.534099	-0.615507	0.281841	-0.106672	-0.654769	1.282281	1.623382	-0.300536	-0.482811	-0.720160	-0.207790	1.026189	-0.939049	-0.594353	-0.918770
0.717239	-1.214117	0.197811	1.354594	-1.750212	-1.449097	0.949222	-0.947961	-0.590035	1.020498	0.137025	-0.784146	-0.315772	-0.656816	-1.051632	0.798887	0.183703	-0.608581	2.003391	0.864149	0.641662	0.960825	0.555139	-0.411251	-1.569315	-0.353623	-0.203143	0.277799	-1.172335	-0.390899	-0.320196	-1.032914	0.609846	-2.564449	-0.364993	1.927758	1.314155	1.139306	-0.687829	-0.296348	-0.582631	1.062433	-0.500035	-0.231497	0.040657	0.896745	-0.758127	-1.738908	-0.443767	-1.919467
1.630235	-1.113501	1.587699	-1.072155	-0.285651	0.333511	0.307062	-0.741106	-0.278064	0.861716	-0.291863	-1.805373	0.428623	-1.481399	0.397467	0.120205	0.290790	-1.222593	0.950993	0.113419	0.425485	1.738245	-0.556778	-0.368011	-0.477383	0.046435	-0.499965	0.639517	-0.960967	0.409182	0.817516	-0.323292	-0.647912	0.465864	-0.848110	-0.176248	-1.455067	-0.425868	0.331881	-1.496919	0.222614	0.214105	0.716471	0.613385	-0.658981	0.412308	2.078345	0.016971	-1.322530	-0.036443
0.488894	-0.006849	-0.804466	0.960954	-0.831367	0.391354	0.135175	-0.507818	0.422716	0.001162	0.301819	1.858593	-1.035985	0.155489	-0.751895	0.571248	0.112945	0.316500	-0.432004	0.398363	-1.314724	-0.430206	-0.895113	-1.360963	-1.337977	-0.792948	0.383024	-0.080978	-0.653735	-1.142428	0.490159	0.766527	2.617335	1.853561	-0.764753	-0.243750	-1.742349	0.636140	2.365225	-0.904834	0.779451	0.876803	1.337289	1.682851	-0.630515	0.547520	-2.221987	0.219159	-0.859521	-1.225126
1.034693	1.532630	0.696624	0.124050	-0.979206	0.451679	0.515246	-0.320576	-1.670201	-0.070837	0.399931	-0.604530	1.877865	0.818551	1.516267	0.412796	0.439952	-1.342869	0.648941	0.883970	-0.416411	-1.627323	-0.409328	0.779567	0.030299	-1.550514	0.412035	0.540870	-1.229394	-0.624864	0.765251	1.744673	0.550950	1.039289	-1.127695	-0.897601	0.205305	0.793178	-0.482231	-0.404182	0.384707	0.194407	2.125680	0.568394	0.609625	0.147835	0.448764	1.045821	-1.413001	-1.902434
0.726885	-0.769666	0.835088	1.436697	-1.156402	-0.130285	0.261406	0.012469	0.471634	-2.486284	-0.929962	0.103360	0.940704	-0.292588	-0.032567	-0.986962	0.101662	-1.032184	-0.360076	0.180258	1.224688	0.166347	-0.160887	0.439411	0.853087	0.171586	0.405493	-1.262565	-0.270965	-1.168723	0.778279	-1.160520	0.294204	0.910897	0.078189	-0.792337	1.192930	-0.898377	0.647448	-0.725798	0.696367	-0.414892	0.054046	-1.206029	0.782335	-0.362267	0.000626	-0.950983	-0.515986	2.374249
-0.303441	0.371379	-0.243715	-1.960900	-0.533557	0.183689	-0.941486	-3.029177	-1.212847	0.581172	-0.176830	0.563167	0.787346	-0.540786	1.636000	0.759568	2.787335	1.331216	0.705885	0.550855	-0.043584	0.376266	0.409334	-0.089622	0.404253	-0.062139	-0.363781	1.110424	-0.899950	0.392575	-1.480305	2.377412	-0.777844	-0.239731	2.106630	-0.952975	-0.802823	0.156245	-1.034425	-0.866485	-0.112716	0.358459	0.163036	0.433060	2.436584	0.061141	-0.756239	0.794797	-1.085098	-0.233346
0.293871	-0.225584	0.215670	-0.197698	-2.002636	-0.476153	-0.162338	-0.457015	0.066190	-2.192435	-2.132095	0.113597	-0.875874	-0.308642	-0.425058	-0.657201	-1.166665	-0.418903	1.415849	0.682964	0.582423	-0.226950	-0.952636	1.021180	-0.700620	1.199028	-0.599272	-0.989563	-0.285686	1.301840	0.540364	1.526078	-1.064930	0.180998	-0.715847	0.353905	-1.265636	1.597254	1.339555	-0.421847	-0.038824	0.036223	-0.632707	-0.092121	0.302407	0.216706	0.404325	0.071430	-0.707159	0.403881
-0.787283	1.117356	-1.165844	-1.207845	0.964229	0.862022	-0.146055	1.242448	0.652356	-2.319280	1.145362	-0.904726	0.319949	-1.096593	0.589433	-0.603918	-1.854299	-0.140322	-1.604516	1.170609	-1.006500	-1.148912	0.317317	-0.873979	-1.630543	0.801704	-0.589589	-1.828836	-0.462422	-0.593642	-0.091539	0.168508	-1.768414	0.244250	-0.280516	1.597026	-0.149331	0.112440	-0.969140	-0.942666	0.088089	-0.364631	1.611991	-0.244055	0.058320	-1.398122	-0.793853	-0.773687	-0.301655	1.192469

50	50
-1.684759	0.427361	-2.174621	0.797263	-0.793826	0.282529	-0.452208	-0.580010	1.452742	-0.944279	0.296171	2.373287	-0.520933	-1.853532	0.052993	-1.071905	-1.616317	-0.261976	0.983991	-1.778684	-0.911819	0.437518	1.175395	0.275259	0.183432	-0.028091	-0.398127	0.984227	-0.819308	-0.365273	0.870598	1.206420	-0.730162	1.255891	0.641087	1.437044	-0.587711	0.332942	-0.763698	-1.198550	-0.755970	0.892040	0.350099	-0.573745	-1.674024	-1.308042	-0.888311	0.212779	-0.524195	-1.400581
0.413149	0.181032	0.144615	-0.442501	0.540960	-1.125079	0.783366	-0.561367	1.379846	-0.671211	1.200783	-0.473921	-1.279027	-1.096821	-0.177890	-1.074092	-0.491818	-1.730684	0.101227	-0.922641	0.049435	-0.837676	0.397740	0.353289	-0.259732	0.140359	0.256436	0.993107	0.967954	-0.463411	0.330761	0.197342	-0.916327	0.155842	0.946703	-2.251078	0.259036	-0.073484	0.549524	0.618773	0.121199	-0.129722	-0.291307	0.105392	-0.687630	0.646383	2.140830	-2.202763	1.911298	0.480099
0.501745	0.657480	0.669033	-0.629091	-0.559061	-0.988974	1.237237	-1.555896	0.095136	0.576681	1.090173	0.946341	-0.056227	0.218628	1.772483	0.869553	-0.969302	1.013464	-0.362706	-1.997927	1.078046	-1.307503	1.951249	-1.200376	-1.354789	0.237586	0.220025	0.668209	0.030349	0.194990	-1.347897	-0.706876	1.787553	0.054933	-0.354255	0.356489	-0.871834	1.047757	-0.374638	-0.832413	-1.495841	-1.013485	0.186078	-0.605096	-1.027185	-1.389204	-0.692178	1.251073	-0.071106	0.207551
0.083064	0.584246	-0.848829	1.533796	1.976566	-1.515859	1.077198	1.100208	-0.427127	-2.085770	-0.358703	0.818162	-0.209680	0.794246	-2.508804	0.981051	-0.474108	-0.927736	-0.738828	-0.357100	0.308179	0.794143	-0.904656	0.166129	-1.157442	-0.671549	-1.711441	-0.064998	1.351097	-0.066947	1.547872	1.216367	-0.820404	1.398552	-0.578817	-0.850242	-0.787917	2.058863	-1.659159	-0.970495	-1.646159	0.252287	0.576599	0.421795	-0.492558	-1.340683	0.099297	2.024705	0.561835	0.322085
0.157798	-1.616451	-0.057090	2.733540	0.544660	-2.228510	-0.034841	0.175058	0.510808	0.235964	-0.129928	1.588971	0.192102	0.463124	-0.456589	-1.758825	-0.666164	1.243680	-1.479842	-0.336401	0.299639	-0.197264	-0.682152	0.776162	-0.761986	-1.045000	-1.205755	-0.620099	-1.086374	-0.521530	-0.616637	0.367170	-0.196711	-1.775648	0.056473	-0.299551	-0.344340	0.026693	-0.310229	-0.453511	0.192897	0.523585	0.339657	-0.362809	0.346808	1.128872	1.434978	-0.038897	0.574072	-0.005880
-0.527943	0.018774	0.291786	0.167439	-0.137906	-0.151522	-0.503987	1.003611	-0.656274	-0.778421	0.733738	0.526012	0.992332	-0.612630	2.430378	-0.148096	0.478375	-0.589489	0.153372	0.250426	-0.197218	0.649153	2.018292	-1.381435	-0.250300	0.965767	-1.772914	0.224104	0.240265	0.127100	-0.698571	-1.267516	-0.890144	0.329654	-0.893323	-0.634249	0.647617	-0.240524	-0.619943	-1.302708	-1.289770	-1.461630	-0.672827	-0.874115	0.829352	0.001696	1.233401	0.998584	0.371734	0.281389
0.723061	-0.425961	-0.614619	-0.478865	0.619876	1.162744	-1.224019	1.511008	-0.125017	1.099562	0.120332	-2.465198	0.576244	2.244400	-0.471454	0.251942	-1.041058	1.491482	-0.317017	0.286162	-0.146422	-0.831474	0.454343	1.128279	-1.648763	-0.219757	-0.072492	-0.466136	-1.046181	2.113018	-1.423595	0.621050	0.910749	-1.057903	1.122078	1.624477	2.054127	1.038475	-1.024591	0.015975	-0.399849	1.866406	-0.537014	0.931594	0.155633	0.379684	-0.757645	-0.757334	0.191694	-0.251339
-0.849942	-2.034027	-0.013643	-1.412654	-0.005583	-0.181936	0.118509	-1.137239	-0.530467	-0.855564	1.136331	-0.852528	1.305784	0.072348	-0.560328	-0.610385	-0.820659	-0.805978	0.318918	-0.686169	-0.103071	0.895954	-0.042104	2.465440	-0.181991	1.414536	-1.721115	-0.332087	0.618718	0.541281	-0.109632	-1.795455	-0.012265	-0.643369	0.775829	1.241070	0.798942	-0.507225	0.504999	1.110659	0.775403	-2.149052	-1.040158	0.600042	0.083714	-0.901332	0.738578	0.596145	1.244085	-1.693459
-0.796384	-1.328553	0.412113	0.974988	1.107199	-0.233954	0.959474	0.643018	0.105586	0.007558	-0.686773	0.511735	-0.729306	0.865514	-1.226467	0.760980	0.101130	-1.112599	-1.456547	-0.813314	-2.798982	-1.813486	0.458167	-1.557917	0.615687	-0.924187	0.701881	0.924815	1.305034	-0.655085	-0.102712	-1.057839	0.072814	0.258441	0.962496	0.555281	-1.071077	-1.483080	0.040473	-0.249374	0.922150	-1.635237	0.997284	0.571361	0.374617	-0.196794	-1.114361	2.123217	-1.164160	-0.584016
0.725338	-0.319886	-0.937150	0.289719	-0.185590	-1.046734	-0.340930	-0.012760	1.128350	-0.937586	0.471683	0.257775	-0.864575	-0.415696	0.792950	0.254430	1.083983	0.956940	1.321835	0.793403	0.393275	1.566683	-0.264144	-2.066648	-0.376674	-0.594141	-1.005468	1.447026	1.023491	-0.869529	-0.322717	0.151544	0.939416	0.891694	1.260784	0.703418	-0.205155	-0.106488	-0.254730	0.495702	1.544536	1.224019	-0.026054	0.685110	2.653202	0.306942	-1.705869	1.311725	1.635270	0.234443
1.686544	0.825430	0.835157	1.165408	-1.121418	1.583319	-0.173318	0.914260	0.742478	-0.681560	0.288342	1.962447	-0.094921	-1.114938	-2.109940	-0.152834	-1.854527	-1.363052	0.487204	-0.381945	0.990247	0.846501	-0.291985	-0.072599	-0.698035	1.421275	-1.106427	0.595832	-2.115382	-0.238898	-0.839587	0.411264	0.675237	-0.836622	-0.107919	0.458163	-0.554443	0.245264	-0.547736	0.162037	-1.009562	0.325174	-0.656999	1.009421	0.332714	0.167457	0.661162	-0.699942	0.686330	0.258786
-0.386394	-0.229293	1.094538	-0.908706	0.246450	-0.249413	0.616301	1.107695	1.143603	-0.260139	1.391855	1.406315	1.383214	0.685252	-0.799395	-0.557411	1.799753	0.680585	-1.566626	-1.371204	-1.297633	0.110155	-0.386798	0.759111	0.304122	1.407608	1.790560	2.053271	0.681729	-1.575987	-1.660551	0.070498	0.785969	0.553148	-0.577158	0.683984	-0.292943	0.145793	1.676594	1.211821	0.856706	-0.428913	0.677746	0.990871	0.140771	1.788079	-1.729642	-1.019613	-1.149487	0.603656
-0.505078	0.262251	0.321181	0.240575	1.561037	1.294019	0.863919	0.820471	-0.914714	-0.228795	-1.345502	0.496834	1.303681	1.037673	0.566975	0.677018	-0.878374	0.437824	1.057060	0.010307	-1.521968	-1.161102	-0.553993	-0.081664	1.101080	-1.029001	2.162384	-1.529250	0.008709	1.825751	3.012487	-1.933027	-2.132741	1.458409	0.525633	0.251290	1.180232	-1.118085	1.173003	-0.158316	0.325287	0.011596	-0.510834	0.033691	1.577835	-0.624082	-2.138074	0.053115	1.110157	2.220965
0.408074	-0.897980	0.015113	-0.654046	-1.196622	0.361980	-1.416914	-0.817612	0.179802	-0.524813	0.000747	0.082831	-0.125812	1.822212	-0.001443	0.849297	0.647733	-0.143268	-0.587578	0.204132	0.621011	-0.397536	-0.943728	-0.158473	-0.446608	0.206512	-0.819278	0.022688	0.334273	0.204267	1.500840	0.818722	0.219930	-0.855082	1.151960	-0.178504	0.377395	-0.596941	-0.189061	0.292971	1.252439	0.731318	0.446005	-0.450270	0.089548	-0.149961	-0.060048	-0.237019	1.182564	-1.654131
1.072356	-2.157303	-1.164493	1.274955	-0.242345	-0.263053	0.199952	-0.126485	-0.983348	1.128319	0.053495	-1.548478	-0.596874	-0.528988	0.623925	0.469307	1.049565	-0.341533	0.302222	-0.411026	-1.507523	0.254294	-0.059848	0.006498	-0.466712	1.341111	-0.037050	0.095285	-0.547413	-1.163396	-0.358992	1.261757	0.966286	-0.992123	0.858379	0.507726	0.991574	-0.679488	0.086573	2.467714	0.220159	-0.868023	1.516635	-0.110656	-0.672984	0.832215	1.385691	-0.062736	1.707328	0.680410
0.967983	0.093917	0.494841	-0.551191	1.004828	1.082144	0.195827	0.264143	0.384829	0.550139	-2.341905	1.863160	-1.520646	-1.627967	0.126441	-0.239782	1.323093	2.057811	0.219462	0.663561	-1.679402	1.207789	-0.574685	-1.064608	-1.435821	1.332717	1.963004	1.614526	-1.650984	0.120610	-0.114879	1.167343	0.349994	-0.011699	0.945576	-0.309899	0.603452	0.955054	1.512560	1.146234	0.815197	0.928160	0.937756	1.237859	0.931893	0.948091	1.217816	1.271109	-0.420315	0.135829
0.270146	-0.951181	-1.215849	-0.087409	-1.920126	0.982434	-0.151132	3.158528	0.325698	1.855147	1.248095	0.134027	0.671842	1.617302	0.680868	0.920985	-0.517359	-0.374535	-0.878201	0.225782	0.788976	-1.033542	1.441855	-1.643915	-0.977716	-1.284895	-0.540266	0.501273	0.892793	-1.443518	0.358901	-0.570330	0.901815	0.626911	1.506130	-0.394370	-0.792886	-0.130801	1.793271	-0.933843	1.139422	0.697317	-0.160163	-1.197860	-0.357890	-1.973738	-1.495051	0.221138	1.639378	-0.037987
-0.634407	1.172590	1.590788	-0.347820	0.625446	-0.111444	0.892784	1.226617	1.296310	-0.277299	2.809232	-1.546003	0.022844	0.264137	-1.287416	-0.906881	0.024315	-0.190203	-2.861400	-0.212843	-0.654282	1.295147	0.235527	1.581550	0.605895	1.618376	1.717504	-0.323840	-0.507056	0.582346	-0.012137	-0.393898	2.121188	0.001499	0.295338	-0.269739	0.930818	0.649404	1.102621	1.119792	-0.411711	-0.045150	-0.113838	-0.564394	0.202102	-0.391879	0.037283	1.664023	0.263469	-0.693137
0.629763	1.735096	0.526475	0.993963	0.752960	1.295951	-0.364190	2.320635	1.099229	1.066631	-0.232185	0.433282	-1.177789	-1.127146	0.218085	0.144441	-0.162367	-0.938732	0.535555	-0.044035	1.244903	2.768123	1.021377	0.292614	-0.113655	0.661644	0.819808	0.554217	-0.329791	-0.181465	-0.570360	-1.017434	1.248587	-0.816327	1.204097	-0.088130	-1.350388	0.598515	-0.325847	-0.924227	-0.461065	0.191211	1.937126	1.043309	0.876250	-0.676711	0.802871	-0.042960	-1.463483	-0.127525
-0.079234	-0.371696	0.264819	0.428436	0.213484	1.781295	-0.826189	0.414498	0.653223	-2.099239	0.287032	0.102954	-0.334578	-0.559176	-1.566567	1.396409	-0.605661	-0.813462	-0.342037	0.458182	-1.292264	-0.495347	-0.139831	-1.187609	0.764562	0.227346	0.055521	0.642443	0.168354	0.042010	0.934035	0.250206	-1.123186	0.115148	-0.011846	0.008029	0.799789	-0.192501	-0.582815	0.009907	-1.329049	-0.628763	-0.170799	0.846002	0.807948	-0.016021	0.973854	-0.133235	-0.776171	0.680362
